,Play,Player,PlayerLine
34911,Hamlet,QUEEN GERTRUDE,"Hamlet, thou hast thy father much offended."
34912,Hamlet,HAMLET,"Mother, you have my father much offended."
34913,Hamlet,QUEEN GERTRUDE,"Come, come, you answer with an idle tongue."
34914,Hamlet,HAMLET,"Go, go, you question with a wicked tongue."
34915,Hamlet,QUEEN GERTRUDE,"Why, how now, Hamlet!"
34916,Hamlet,HAMLET,What's the matter now?
34917,Hamlet,QUEEN GERTRUDE,Have you forgot me?
34918,Hamlet,HAMLET,"No, by the rood, not so:"
34919,Hamlet,HAMLET,"You are the queen, your husband's brother's wife,"
34920,Hamlet,HAMLET,And--would it were not so!--you are my mother.
34921,Hamlet,QUEEN GERTRUDE,"Nay, then, I'll set those to you that can speak."
34922,Hamlet,HAMLET,"Come, come, and sit you down, you shall not budge,"
34923,Hamlet,HAMLET,You go not till I set you up a glass
34924,Hamlet,HAMLET,Where you may see the inmost part of you.
34925,Hamlet,QUEEN GERTRUDE,What wilt thou do? thou wilt not murder me?
34926,Hamlet,QUEEN GERTRUDE,"Help, help, ho!"
34927,Hamlet,LORD POLONIUS,"[Behind]  What, ho! help, help, help!"
34928,Hamlet,HAMLET,"[Drawing]  How now! a rat? Dead, for a ducat, dead!"
34929,Hamlet,HAMLET,Makes a pass through the arras
34930,Hamlet,LORD POLONIUS,"[Behind]  O, I am slain!"
34931,Hamlet,LORD POLONIUS,Falls and dies
34932,Hamlet,QUEEN GERTRUDE,"O me, what hast thou done?"
34933,Hamlet,HAMLET,"Nay, I know not:"
34934,Hamlet,HAMLET,Is it the king?
34935,Hamlet,QUEEN GERTRUDE,"O, what a rash and bloody deed is this!"
34936,Hamlet,HAMLET,"A bloody deed! almost as bad, good mother,"
34937,Hamlet,HAMLET,"As kill a king, and marry with his brother."
34938,Hamlet,QUEEN GERTRUDE,As kill a king!
34939,Hamlet,HAMLET,"Ay, lady, 'twas my word."
34940,Hamlet,HAMLET,Lifts up the array and discovers POLONIUS
34941,Hamlet,HAMLET,"Thou wretched, rash, intruding fool, farewell!"
34942,Hamlet,HAMLET,"I took thee for thy better: take thy fortune,"
34943,Hamlet,HAMLET,Thou find'st to be too busy is some danger.
34944,Hamlet,HAMLET,"Leave wringing of your hands: peace! sit you down,"
34945,Hamlet,HAMLET,"And let me wring your heart, for so I shall,"
34946,Hamlet,HAMLET,"If it be made of penetrable stuff,"
34947,Hamlet,HAMLET,If damned custom have not brass'd it so
34948,Hamlet,HAMLET,That it is proof and bulwark against sense.
34949,Hamlet,QUEEN GERTRUDE,"What have I done, that thou darest wag thy tongue"
34950,Hamlet,QUEEN GERTRUDE,In noise so rude against me?
34951,Hamlet,HAMLET,Such an act
34952,Hamlet,HAMLET,"That blurs the grace and blush of modesty,"
34953,Hamlet,HAMLET,"Calls virtue hypocrite, takes off the rose"
34954,Hamlet,HAMLET,From the fair forehead of an innocent love
34955,Hamlet,HAMLET,"And sets a blister there, makes marriage-vows"
34956,Hamlet,HAMLET,"As false as dicers' oaths: O, such a deed"
34957,Hamlet,HAMLET,As from the body of contraction plucks
34958,Hamlet,HAMLET,"The very soul, and sweet religion makes"
34959,Hamlet,HAMLET,A rhapsody of words: heaven's face doth glow:
34960,Hamlet,HAMLET,"Yea, this solidity and compound mass,"
34961,Hamlet,HAMLET,"With tristful visage, as against the doom,"
34962,Hamlet,HAMLET,Is thought-sick at the act.
34963,Hamlet,QUEEN GERTRUDE,"Ay me, what act,"
34964,Hamlet,QUEEN GERTRUDE,"That roars so loud, and thunders in the index?"
34965,Hamlet,HAMLET,"Look here, upon this picture, and on this,"
34966,Hamlet,HAMLET,The counterfeit presentment of two brothers.
34967,Hamlet,HAMLET,"See, what a grace was seated on this brow,"
34968,Hamlet,HAMLET,"Hyperion's curls, the front of Jove himself,"
34969,Hamlet,HAMLET,"An eye like Mars, to threaten and command,"
34970,Hamlet,HAMLET,A station like the herald Mercury
34971,Hamlet,HAMLET,"New-lighted on a heaven-kissing hill,"
34972,Hamlet,HAMLET,"A combination and a form indeed,"
34973,Hamlet,HAMLET,"Where every god did seem to set his seal,"
34974,Hamlet,HAMLET,To give the world assurance of a man:
34975,Hamlet,HAMLET,"This was your husband. Look you now, what follows:"
34976,Hamlet,HAMLET,"Here is your husband, like a mildew'd ear,"
34977,Hamlet,HAMLET,Blasting his wholesome brother. Have you eyes?
34978,Hamlet,HAMLET,"Could you on this fair mountain leave to feed,"
34979,Hamlet,HAMLET,And batten on this moor? Ha! have you eyes?
34980,Hamlet,HAMLET,"You cannot call it love, for at your age"
34981,Hamlet,HAMLET,"The hey-day in the blood is tame, it's humble,"
34982,Hamlet,HAMLET,And waits upon the judgment: and what judgment
34983,Hamlet,HAMLET,"Would step from this to this? Sense, sure, you have,"
34984,Hamlet,HAMLET,"Else could you not have motion, but sure, that sense"
34985,Hamlet,HAMLET,"Is apoplex'd, for madness would not err,"
34986,Hamlet,HAMLET,Nor sense to ecstasy was ne'er so thrall'd
34987,Hamlet,HAMLET,"But it reserved some quantity of choice,"
34988,Hamlet,HAMLET,To serve in such a difference. What devil was't
34989,Hamlet,HAMLET,That thus hath cozen'd you at hoodman-blind?
34990,Hamlet,HAMLET,"Eyes without feeling, feeling without sight,"
34991,Hamlet,HAMLET,"Ears without hands or eyes, smelling sans all,"
34992,Hamlet,HAMLET,Or but a sickly part of one true sense
34993,Hamlet,HAMLET,Could not so mope.
34994,Hamlet,HAMLET,"O shame! where is thy blush? Rebellious hell,"
34995,Hamlet,HAMLET,"If thou canst mutine in a matron's bones,"
34996,Hamlet,HAMLET,"To flaming youth let virtue be as wax,"
34997,Hamlet,HAMLET,And melt in her own fire: proclaim no shame
34998,Hamlet,HAMLET,"When the compulsive ardour gives the charge,"
34999,Hamlet,HAMLET,Since frost itself as actively doth burn
35000,Hamlet,HAMLET,And reason panders will.
35001,Hamlet,QUEEN GERTRUDE,"O Hamlet, speak no more:"
35002,Hamlet,QUEEN GERTRUDE,"Thou turn'st mine eyes into my very soul,"
35003,Hamlet,QUEEN GERTRUDE,And there I see such black and grained spots
35004,Hamlet,QUEEN GERTRUDE,As will not leave their tinct.
35005,Hamlet,HAMLET,"Nay, but to live"
35006,Hamlet,HAMLET,"In the rank sweat of an enseamed bed,"
35007,Hamlet,HAMLET,"Stew'd in corruption, honeying and making love"
35008,Hamlet,HAMLET,"Over the nasty sty,--"
35009,Hamlet,QUEEN GERTRUDE,"O, speak to me no more,"
35010,Hamlet,QUEEN GERTRUDE,"These words, like daggers, enter in mine ears,"
35011,Hamlet,QUEEN GERTRUDE,"No more, sweet Hamlet!"
35012,Hamlet,HAMLET,"A murderer and a villain,"
35013,Hamlet,HAMLET,A slave that is not twentieth part the tithe
35014,Hamlet,HAMLET,"Of your precedent lord, a vice of kings,"
35015,Hamlet,HAMLET,"A cutpurse of the empire and the rule,"
35016,Hamlet,HAMLET,"That from a shelf the precious diadem stole,"
35017,Hamlet,HAMLET,And put it in his pocket!
35018,Hamlet,QUEEN GERTRUDE,No more!
35019,Hamlet,HAMLET,"A king of shreds and patches,--"
35020,Hamlet,HAMLET,Enter Ghost
35021,Hamlet,HAMLET,"Save me, and hover o'er me with your wings,"
35022,Hamlet,HAMLET,You heavenly guards! What would your gracious figure?
35023,Hamlet,QUEEN GERTRUDE,"Alas, he's mad!"
35024,Hamlet,HAMLET,"Do you not come your tardy son to chide,"
35025,Hamlet,HAMLET,"That, lapsed in time and passion, lets go by"
35026,Hamlet,HAMLET,"The important acting of your dread command? O, say!"
35027,Hamlet,Ghost,Do not forget: this visitation
35028,Hamlet,Ghost,Is but to whet thy almost blunted purpose.
35029,Hamlet,Ghost,"But, look, amazement on thy mother sits:"
35030,Hamlet,Ghost,"O, step between her and her fighting soul:"
35031,Hamlet,Ghost,Conceit in weakest bodies strongest works:
35032,Hamlet,Ghost,"Speak to her, Hamlet."
35033,Hamlet,HAMLET,"How is it with you, lady?"
35034,Hamlet,QUEEN GERTRUDE,"Alas, how is't with you,"
35035,Hamlet,QUEEN GERTRUDE,That you do bend your eye on vacancy
35036,Hamlet,QUEEN GERTRUDE,And with the incorporal air do hold discourse?
35037,Hamlet,QUEEN GERTRUDE,"Forth at your eyes your spirits wildly peep,"
35038,Hamlet,QUEEN GERTRUDE,"And, as the sleeping soldiers in the alarm,"
35039,Hamlet,QUEEN GERTRUDE,"Your bedded hair, like life in excrements,"
35040,Hamlet,QUEEN GERTRUDE,"Starts up, and stands on end. O gentle son,"
35041,Hamlet,QUEEN GERTRUDE,Upon the heat and flame of thy distemper
35042,Hamlet,QUEEN GERTRUDE,Sprinkle cool patience. Whereon do you look?
35043,Hamlet,HAMLET,"On him, on him! Look you, how pale he glares!"
35044,Hamlet,HAMLET,"His form and cause conjoin'd, preaching to stones,"
35045,Hamlet,HAMLET,"Would make them capable. Do not look upon me,"
35046,Hamlet,HAMLET,Lest with this piteous action you convert
35047,Hamlet,HAMLET,My stern effects: then what I have to do
35048,Hamlet,HAMLET,"Will want true colour, tears perchance for blood."
35049,Hamlet,QUEEN GERTRUDE,To whom do you speak this?
35050,Hamlet,HAMLET,Do you see nothing there?
35051,Hamlet,QUEEN GERTRUDE,"Nothing at all, yet all that is I see."
35052,Hamlet,HAMLET,Nor did you nothing hear?
35053,Hamlet,QUEEN GERTRUDE,"No, nothing but ourselves."
35054,Hamlet,HAMLET,"Why, look you there! look, how it steals away!"
35055,Hamlet,HAMLET,"My father, in his habit as he lived!"
35056,Hamlet,HAMLET,"Look, where he goes, even now, out at the portal!"
35057,Hamlet,HAMLET,Exit Ghost
35058,Hamlet,QUEEN GERTRUDE,This the very coinage of your brain:
35059,Hamlet,QUEEN GERTRUDE,This bodiless creation ecstasy
35060,Hamlet,QUEEN GERTRUDE,Is very cunning in.
35061,Hamlet,HAMLET,Ecstasy!
35062,Hamlet,HAMLET,"My pulse, as yours, doth temperately keep time,"
35063,Hamlet,HAMLET,And makes as healthful music: it is not madness
35064,Hamlet,HAMLET,"That I have utter'd: bring me to the test,"
35065,Hamlet,HAMLET,"And I the matter will re-word, which madness"
35066,Hamlet,HAMLET,"Would gambol from. Mother, for love of grace,"
35067,Hamlet,HAMLET,"Lay not that mattering unction to your soul,"
35068,Hamlet,HAMLET,"That not your trespass, but my madness speaks:"
35069,Hamlet,HAMLET,"It will but skin and film the ulcerous place,"
35070,Hamlet,HAMLET,"Whilst rank corruption, mining all within,"
35071,Hamlet,HAMLET,"Infects unseen. Confess yourself to heaven,"
35072,Hamlet,HAMLET,"Repent what's past, avoid what is to come,"
35073,Hamlet,HAMLET,"And do not spread the compost on the weeds,"
35074,Hamlet,HAMLET,"To make them ranker. Forgive me this my virtue,"
35075,Hamlet,HAMLET,For in the fatness of these pursy times
35076,Hamlet,HAMLET,"Virtue itself of vice must pardon beg,"
35077,Hamlet,HAMLET,"Yea, curb and woo for leave to do him good."
35078,Hamlet,QUEEN GERTRUDE,"O Hamlet, thou hast cleft my heart in twain."
35079,Hamlet,HAMLET,"O, throw away the worser part of it,"
35080,Hamlet,HAMLET,And live the purer with the other half.
35081,Hamlet,HAMLET,"Good night: but go not to mine uncle's bed,"
35082,Hamlet,HAMLET,"Assume a virtue, if you have it not."
35083,Hamlet,HAMLET,"That monster, custom, who all sense doth eat,"
35084,Hamlet,HAMLET,"Of habits devil, is angel yet in this,"
35085,Hamlet,HAMLET,That to the use of actions fair and good
35086,Hamlet,HAMLET,"He likewise gives a frock or livery,"
35087,Hamlet,HAMLET,"That aptly is put on. Refrain to-night,"
35088,Hamlet,HAMLET,And that shall lend a kind of easiness
35089,Hamlet,HAMLET,"To the next abstinence: the next more easy,"
35090,Hamlet,HAMLET,"For use almost can change the stamp of nature,"
35091,Hamlet,HAMLET,"And either [         ] the devil, or throw him out"
35092,Hamlet,HAMLET,"With wondrous potency. Once more, good night:"
35093,Hamlet,HAMLET,"And when you are desirous to be bless'd,"
35094,Hamlet,HAMLET,"I'll blessing beg of you. For this same lord,"
35095,Hamlet,HAMLET,Pointing to POLONIUS
35096,Hamlet,HAMLET,"I do repent: but heaven hath pleased it so,"
35097,Hamlet,HAMLET,"To punish me with this and this with me,"
35098,Hamlet,HAMLET,That I must be their scourge and minister.
35099,Hamlet,HAMLET,"I will bestow him, and will answer well"
35100,Hamlet,HAMLET,"The death I gave him. So, again, good night."
35101,Hamlet,HAMLET,"I must be cruel, only to be kind:"
35102,Hamlet,HAMLET,Thus bad begins and worse remains behind.
35103,Hamlet,HAMLET,"One word more, good lady."
35104,Hamlet,QUEEN GERTRUDE,What shall I do?
35105,Hamlet,HAMLET,"Not this, by no means, that I bid you do:"
35106,Hamlet,HAMLET,"Let the bloat king tempt you again to bed,"
35107,Hamlet,HAMLET,"Pinch wanton on your cheek, call you his mouse,"
35108,Hamlet,HAMLET,"And let him, for a pair of reechy kisses,"
35109,Hamlet,HAMLET,"Or paddling in your neck with his damn'd fingers,"
35110,Hamlet,HAMLET,"Make you to ravel all this matter out,"
35111,Hamlet,HAMLET,"That I essentially am not in madness,"
35112,Hamlet,HAMLET,"But mad in craft. 'Twere good you let him know,"
35113,Hamlet,HAMLET,"For who, that's but a queen, fair, sober, wise,"
35114,Hamlet,HAMLET,"Would from a paddock, from a bat, a gib,"
35115,Hamlet,HAMLET,Such dear concernings hide? who would do so?
35116,Hamlet,HAMLET,"No, in despite of sense and secrecy,"
35117,Hamlet,HAMLET,Unpeg the basket on the house's top.
35118,Hamlet,HAMLET,"Let the birds fly, and, like the famous ape,"
35119,Hamlet,HAMLET,"To try conclusions, in the basket creep,"
35120,Hamlet,HAMLET,And break your own neck down.
35121,Hamlet,QUEEN GERTRUDE,"Be thou assured, if words be made of breath,"
35122,Hamlet,QUEEN GERTRUDE,"And breath of life, I have no life to breathe"
35123,Hamlet,QUEEN GERTRUDE,What thou hast said to me.
35124,Hamlet,HAMLET,"I must to England, you know that?"
35125,Hamlet,QUEEN GERTRUDE,"Alack,"
35126,Hamlet,QUEEN GERTRUDE,I had forgot: 'tis so concluded on.
35127,Hamlet,HAMLET,"There's letters seal'd: and my two schoolfellows,"
35128,Hamlet,HAMLET,"Whom I will trust as I will adders fang'd,"
35129,Hamlet,HAMLET,"They bear the mandate, they must sweep my way,"
35130,Hamlet,HAMLET,"And marshal me to knavery. Let it work,"
35131,Hamlet,HAMLET,For 'tis the sport to have the engineer
35132,Hamlet,HAMLET,Hoist with his own petard: and 't shall go hard
35133,Hamlet,HAMLET,"But I will delve one yard below their mines,"
35134,Hamlet,HAMLET,"And blow them at the moon: O, 'tis most sweet,"
35135,Hamlet,HAMLET,When in one line two crafts directly meet.
35136,Hamlet,HAMLET,This man shall set me packing:
35137,Hamlet,HAMLET,I'll lug the guts into the neighbour room.
35138,Hamlet,HAMLET,"Mother, good night. Indeed this counsellor"
35139,Hamlet,HAMLET,"Is now most still, most secret and most grave,"
35140,Hamlet,HAMLET,Who was in life a foolish prating knave.
35141,Hamlet,HAMLET,"Come, sir, to draw toward an end with you."
35142,Hamlet,HAMLET,"Good night, mother."
35143,Hamlet,HAMLET,"Exeunt severally, HAMLET dragging in POLONIUS"
35144,Hamlet,HAMLET,ACT IV
35145,Hamlet,HAMLET,SCENE I. A room in the castle.
35146,Hamlet,HAMLET,"Enter KING CLAUDIUS, QUEEN GERTRUDE, ROSENCRANTZ, and GUILDENSTERN"
35147,Hamlet,KING CLAUDIUS,"There's matter in these sighs, these profound heaves:"
35148,Hamlet,KING CLAUDIUS,You must translate: 'tis fit we understand them.
35149,Hamlet,KING CLAUDIUS,Where is your son?
35150,Hamlet,QUEEN GERTRUDE,Bestow this place on us a little while.
35151,Hamlet,QUEEN GERTRUDE,Exeunt ROSENCRANTZ and GUILDENSTERN
35152,Hamlet,QUEEN GERTRUDE,"Ah, my good lord, what have I seen to-night!"
35153,Hamlet,KING CLAUDIUS,"What, Gertrude? How does Hamlet?"
35154,Hamlet,QUEEN GERTRUDE,"Mad as the sea and wind, when both contend"
35155,Hamlet,QUEEN GERTRUDE,"Which is the mightier: in his lawless fit,"
35156,Hamlet,QUEEN GERTRUDE,"Behind the arras hearing something stir,"
35157,Hamlet,QUEEN GERTRUDE,"Whips out his rapier, cries, 'A rat, a rat!'"
35158,Hamlet,QUEEN GERTRUDE,"And, in this brainish apprehension, kills"
35159,Hamlet,QUEEN GERTRUDE,The unseen good old man.
35160,Hamlet,KING CLAUDIUS,O heavy deed!
35161,Hamlet,KING CLAUDIUS,"It had been so with us, had we been there:"
35162,Hamlet,KING CLAUDIUS,"His liberty is full of threats to all,"
35163,Hamlet,KING CLAUDIUS,"To you yourself, to us, to every one."
35164,Hamlet,KING CLAUDIUS,"Alas, how shall this bloody deed be answer'd?"
35165,Hamlet,KING CLAUDIUS,"It will be laid to us, whose providence"
35166,Hamlet,KING CLAUDIUS,"Should have kept short, restrain'd and out of haunt,"
35167,Hamlet,KING CLAUDIUS,"This mad young man: but so much was our love,"
35168,Hamlet,KING CLAUDIUS,"We would not understand what was most fit,"
35169,Hamlet,KING CLAUDIUS,"But, like the owner of a foul disease,"
35170,Hamlet,KING CLAUDIUS,"To keep it from divulging, let it feed"
35171,Hamlet,KING CLAUDIUS,Even on the pith of Life. Where is he gone?
35172,Hamlet,QUEEN GERTRUDE,To draw apart the body he hath kill'd:
35173,Hamlet,QUEEN GERTRUDE,"O'er whom his very madness, like some ore"
35174,Hamlet,QUEEN GERTRUDE,"Among a mineral of metals base,"
35175,Hamlet,QUEEN GERTRUDE,"Shows itself pure, he weeps for what is done."
35176,Hamlet,KING CLAUDIUS,"O Gertrude, come away!"
35177,Hamlet,KING CLAUDIUS,"The sun no sooner shall the mountains touch,"
35178,Hamlet,KING CLAUDIUS,But we will ship him hence: and this vile deed
35179,Hamlet,KING CLAUDIUS,"We must, with all our majesty and skill,"
35180,Hamlet,KING CLAUDIUS,"Both countenance and excuse. Ho, Guildenstern!"
35181,Hamlet,KING CLAUDIUS,Re-enter ROSENCRANTZ and GUILDENSTERN
35182,Hamlet,KING CLAUDIUS,"Friends both, go join you with some further aid:"
35183,Hamlet,KING CLAUDIUS,"Hamlet in madness hath Polonius slain,"
35184,Hamlet,KING CLAUDIUS,And from his mother's closet hath he dragg'd him:
35185,Hamlet,KING CLAUDIUS,"Go seek him out, speak fair, and bring the body"
35186,Hamlet,KING CLAUDIUS,"Into the chapel. I pray you, haste in this."
35187,Hamlet,KING CLAUDIUS,Exeunt ROSENCRANTZ and GUILDENSTERN
35188,Hamlet,KING CLAUDIUS,"Come, Gertrude, we'll call up our wisest friends,"
35189,Hamlet,KING CLAUDIUS,"And let them know, both what we mean to do,"
35190,Hamlet,KING CLAUDIUS,"And what's untimely done. O, come away!"
35191,Hamlet,KING CLAUDIUS,My soul is full of discord and dismay.
